Municipio,Data,Precipitacao,DiaSemChuva,Mes,DiaSemana,Estacao_Seca,Municipio_Freq,Latitude,Longitude,media_focos_mes_hist,prob_fogo,percentil,risco
ARAGUAPAZ,2026-06-22,0.0,5,6,0,1,0.0072685601546451,-15.139882625109504,-50.2765366521584,3.544117647058824,0.6698375942004478,0.8688524590163934,MÉDIO
PIRENÓPOLIS,2026-06-22,0.0,5,6,0,1,0.0060856839490639,-15.78834605245366,-48.98248540918748,2.509433962264151,0.6597097527941838,0.8647540983606558,MÉDIO
JATAÍ,2026-06-22,1.5,0,6,0,1,0.0181485107721479,-17.885693026802887,-51.7369228480587,4.259668508287293,0.6540048691915827,0.860655737704918,MÉDIO
RIO VERDE,2026-06-22,1.6,0,6,0,1,0.020077883759154,-17.80973337888139,-51.01793797116709,5.575418994413408,0.6497209429347177,0.8565573770491803,MÉDIO
GOIÂNIA,2026-06-22,0.0,1,6,0,1,0.0056264149104425,-16.627186847284758,-49.26892340187793,3.121387283236994,0.6496170403335987,0.8524590163934426,MÉDIO
CABECEIRAS,2026-06-22,0.0,5,6,0,1,0.0021161817760273,-15.753711869204832,-46.99550025639795,4.791666666666667,0.643994654052387,0.8483606557377049,MÉDIO
SÍTIO D'ABADIA,2026-06-22,0.0,5,6,0,1,0.0063869408104104,-14.729138480039394,-46.29929381822457,5.327586206896552,0.6433040396975149,0.8442622950819673,MÉDIO
ALVORADA DO NORTE,2026-06-22,0.0,5,6,0,1,0.0069111868191262,-14.578913930149612,-46.62741788371978,4.3125,0.6390267385191344,0.8401639344262295,MÉDIO
POSSE,2026-06-22,0.0,6,6,0,1,0.0078828878719008,-14.196997106543726,-46.3411011854588,3.027027027027027,0.6332785880125742,0.8360655737704918,MÉDIO
MONTIVIDIU DO NORTE,2026-06-22,0.0,5,6,0,1,0.0055422401991839,-13.157797966650936,-48.70583895092373,7.462962962962963,0.6220971960340086,0.8319672131147541,MÉDIO
ITUMBIARA,2026-06-22,0.4,0,6,0,1,0.0076968174575397,-18.36303539838409,-49.51316782799183,5.170940170940171,0.6219500185028776,0.8278688524590164,MÉDIO
COCALZINHO DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.0042582066651603,-15.644454575968023,-48.59695917813067,2.492063492063492,0.6196989549104803,0.8237704918032787,MÉDIO
IACIARA,2026-06-22,0.0,5,6,0,1,0.0029911557483205,-14.108153980696324,-46.79592329445353,7.594202898550725,0.6189188013188599,0.819672131147541,MÉDIO
ABADIÂNIA,2026-06-22,0.0,6,6,0,1,0.0021287341452501,-16.19915712906121,-48.70814271576387,2.414634146341464,0.6188412264154801,0.8155737704918032,MÉDIO
CAMPO ALEGRE DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0035722566058688,-17.478774899824252,-47.74286914863833,3.197674418604651,0.6188064827464207,0.8114754098360656,MÉDIO
COLINAS DO SUL,2026-06-22,0.0,5,6,0,1,0.0162671321380524,-13.94148455899416,-48.086108285372966,5.053571428571429,0.6179075725814356,0.8073770491803278,MÉDIO
SENADOR CANEDO,2026-06-22,0.0,8,6,0,1,0.0015070226813928,-16.72174558705297,-49.12425814633367,2.8767123287671232,0.6106315361533136,0.8032786885245902,MÉDIO
MARA ROSA,2026-06-22,0.0,5,6,0,1,0.0037022105460575,-13.999770100704,-49.390664925569126,2.625,0.6098237685442647,0.7991803278688525,MÉDIO
JARAGUÁ,2026-06-22,0.0,5,6,0,1,0.0027460153611464,-15.684175632573451,-49.36723779617128,2.119047619047619,0.6073831329204703,0.7950819672131147,MÉDIO
SÃO LUIZ DO NORTE,2026-06-22,0.0,6,6,0,1,0.0024484503731007,-14.905980936295272,-49.283790673643686,3.3375,0.606328942466944,0.7909836065573771,MÉDIO
CEZARINA,2026-06-22,0.0,8,6,0,1,0.0010817188771388,-17.034689299189036,-49.7756844762151,1.1111111111111112,0.6056848359490885,0.7868852459016393,MÉDIO
SANTO ANTÔNIO DO DESCOBERTO,2026-06-22,0.0,5,6,0,1,0.002381996653686,-16.02598615253068,-48.28800335138823,2.3076923076923075,0.5983357932516186,0.7827868852459017,MÉDIO
GOIANÉSIA,2026-06-22,0.0,5,6,0,1,0.0033721570729647,-15.235935983775684,-49.19339896780853,2.430379746835443,0.5938032017589568,0.7786885245901639,MÉDIO
SANTA ISABEL,2026-06-22,0.0,5,6,0,1,0.0024432817504795,-15.200546008094864,-49.40043024932847,6.6415094339622645,0.5895511375581913,0.7745901639344263,MÉDIO
ARUANÃ,2026-06-22,0.0,1,6,0,1,0.0055090133394766,-14.80056233565119,-50.9660645783424,5.5,0.5882034975229831,0.7704918032786885,MÉDIO
GOIÁS,2026-06-22,0.0,1,6,0,1,0.006679337175835,-15.910637681321438,-50.22587344128038,3.4526315789473685,0.5831982006915257,0.7663934426229508,MÉDIO
NOVA GLÓRIA,2026-06-22,0.0,6,6,0,1,0.0023332639261152,-15.080904022970325,-49.5127373729181,2.68,0.5804024573859096,0.7622950819672131,MÉDIO
BONÓPOLIS,2026-06-22,0.0,4,6,0,1,0.0027253408706618,-13.56457655433514,-49.78488929257367,3.725,0.5737927850757639,0.7581967213114754,MÉDIO
ITAPACI,2026-06-22,0.0,5,6,0,1,0.0027290327439626,-14.955491253186096,-49.62493326485581,2.6666666666666665,0.5723636765579871,0.7540983606557377,MÉDIO
MUTUNÓPOLIS,2026-06-22,0.0,4,6,0,1,0.0021346411425314,-13.711606278817616,-49.31418113591433,5.033898305084746,0.5659397234100115,0.75,MÉDIO
CALDAS NOVAS,2026-06-22,0.3,0,6,0,1,0.0032953661083077,-17.728174181219167,-48.609976896734885,3.2033898305084745,0.5599341850479006,0.7459016393442623,MÉDIO
MONTES CLAROS DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0036261579560608,-15.873326931416043,-51.59664771775818,4.019230769230769,0.55803565476252,0.7418032786885246,MÉDIO
MUNDO NOVO,2026-06-22,0.0,6,6,0,1,0.0027504456091074,-13.777534650060309,-50.25180240334917,2.9692307692307693,0.5559388588861105,0.7377049180327869,MÉDIO
AMARALINA,2026-06-22,0.0,6,6,0,1,0.0035235238782981,-13.848529827205882,-49.56903226128027,2.5098039215686274,0.5523291537399857,0.7336065573770492,MÉDIO
SANTA RITA DO NOVO DESTINO,2026-06-22,0.0,5,6,0,1,0.0025961253051333,-14.819117187607606,-49.03969360530454,4.5588235294117645,0.5516537717086262,0.7295081967213115,MÉDIO
ÁGUAS LINDAS DE GOIÁS,2026-06-22,0.0,6,6,0,1,0.0010477536427713,-15.740323677414423,-48.27077651213715,1.6349206349206349,0.542975835571313,0.7254098360655737,MÉDIO
SANTA TEREZINHA DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.0023960257722291,-14.32429478078316,-49.65930833489798,4.050847457627119,0.5367331186554182,0.7213114754098361,MÉDIO
SERRANÓPOLIS,2026-06-22,1.5,0,6,0,1,0.0084580817321678,-18.245444254046,-52.13858145093347,3.9432624113475176,0.5356540576040667,0.7172131147540983,MÉDIO
ITABERAÍ,2026-06-22,0.0,1,6,0,1,0.0036438789479047,-16.076051965486666,-49.86875528845477,3.0,0.533984268251108,0.7131147540983607,MÉDIO
ANICUNS,2026-06-22,0.0,1,6,0,1,0.0028693239293936,-16.386618352812665,-49.96569453715062,2.6095238095238096,0.5335380763521761,0.7090163934426229,MÉDIO
SANTA HELENA DE GOIÁS,2026-06-22,0.3,0,6,0,1,0.0065552902329276,-17.809635495091406,-50.550434417318826,5.549295774647887,0.533433684739683,0.7049180327868853,MÉDIO
EDÉIA,2026-06-22,0.0,2,6,0,1,0.0040093744046854,-17.509361464280108,-50.00172531667008,2.9791666666666665,0.5266056674313839,0.7008196721311475,MÉDIO
CAMPINORTE,2026-06-22,0.0,6,6,0,1,0.0043180150126335,-14.019192669554034,-48.931304030265736,2.239130434782609,0.5178108245997178,0.6967213114754098,BAIXO
ACREÚNA,2026-06-22,0.0,2,6,0,1,0.0050453140528942,-17.48826970830257,-50.32369400069289,3.42,0.5148992115775853,0.6926229508196722,BAIXO
SILVÂNIA,2026-06-22,0.3,0,6,0,1,0.0024809388581478,-16.63901076782678,-48.5989267608625,2.824074074074074,0.5129925152266636,0.6885245901639344,BAIXO
MORRINHOS,2026-06-22,0.3,0,6,0,1,0.0046879407173752,-17.747080471125827,-49.18201398317284,2.7681159420289854,0.5120991526556063,0.6844262295081968,BAIXO
CORUMBÁ DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.0013837141131455,-15.898613517797502,-48.71659334472278,2.606060606060606,0.5117332860057464,0.680327868852459,BAIXO
NOVO PLANALTO,2026-06-22,0.0,4,6,0,1,0.0015786450234286,-13.224864863175409,-49.711211164352655,4.092307692307692,0.5055369867950894,0.6762295081967213,BAIXO
GOIATUBA,2026-06-22,0.2,0,6,0,1,0.0047403653182468,-17.991078799174332,-49.72506729400575,2.75,0.5016716088682573,0.6721311475409836,BAIXO
ORIZONA,2026-06-22,0.0,1,6,0,1,0.0020201930702061,-17.02708940860277,-48.16569268300261,2.0625,0.4971491169121198,0.6680327868852459,BAIXO
TERESINA DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.0045387890360223,-13.661127323864664,-47.23879651180497,3.9615384615384617,0.48844032779947527,0.6639344262295082,BAIXO
BELA VISTA DE GOIÁS,2026-06-22,0.0,8,6,0,1,0.002201094861946,-16.95106540676648,-48.933601465935,1.6,0.48618974092517697,0.6598360655737705,BAIXO
DOVERLÂNDIA,2026-06-22,2.4,0,6,0,1,0.0061203875580916,-16.786897298262215,-52.47629182084975,6.219512195121951,0.48491037840831036,0.6557377049180327,BAIXO
PALMEIRAS DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0026522417793057,-16.814514481269185,-49.9450199537401,2.2916666666666665,0.482306959325648,0.6516393442622951,BAIXO
SANTA TEREZA DE GOIÁS,2026-06-22,0.0,4,6,0,1,0.0022261996003916,-13.615351655700474,-48.99769110324295,3.5405405405405403,0.46951966824892255,0.6475409836065574,BAIXO
MOZARLÂNDIA,2026-06-22,0.0,5,6,0,1,0.0020120709489443,-14.81638418252236,-50.609316979892746,2.8541666666666665,0.46643162971878804,0.6434426229508197,BAIXO
GUARANI DE GOIÁS,2026-06-22,0.0,6,6,0,1,0.0039702405476967,-13.896234842419478,-46.35992556272503,3.25,0.46090762810343006,0.639344262295082,BAIXO
NOVO GAMA,2026-06-22,0.0,6,6,0,1,0.0008040900049175,-16.10973108267564,-48.07263803458282,1.9787234042553192,0.4524639514766644,0.6352459016393442,BAIXO
ITAPURANGA,2026-06-22,0.0,1,6,0,1,0.0018466750250678,-15.577224810549591,-49.933817512866845,2.2222222222222223,0.44903382735423036,0.6311475409836066,BAIXO
CIDADE OCIDENTAL,2026-06-22,0.0,6,6,0,1,0.0009805615486965,-16.103552382328953,-47.86022791897977,1.9230769230769231,0.4461164652397647,0.6270491803278688,BAIXO
BOM JARDIM DE GOIÁS,2026-06-22,1.5,0,6,0,1,0.006982809161162,-16.169600227866493,-52.08811808319062,3.295238095238095,0.43884257877256017,0.6229508196721312,BAIXO
PIRACANJUBA,2026-06-22,0.6,0,6,0,1,0.0031550749228767,-17.359788624438703,-49.008963459189445,2.4878048780487805,0.43821997859265993,0.6188524590163934,BAIXO
PIRANHAS,2026-06-22,1.0,0,6,0,1,0.0030155221121059,-16.447787530113146,-51.854078169184085,3.371794871794872,0.43759083681621785,0.6147540983606558,BAIXO
CAMPOS BELOS,2026-06-22,0.0,5,6,0,1,0.0053953036418114,-12.986995843211018,-46.42094914457776,2.765957446808511,0.4359035375364301,0.610655737704918,BAIXO
FAINA,2026-06-22,0.0,1,6,0,1,0.0040012522834236,-15.450502453569465,-50.35323063719383,2.484848484848485,0.43001033214352513,0.6065573770491803,BAIXO
PIRES DO RIO,2026-06-22,0.3,0,6,0,1,0.0018075411680791,-17.230327492515848,-48.40629032850881,3.636363636363636,0.42977384396485574,0.6024590163934426,BAIXO
VALPARAÍSO DE GOIÁS,2026-06-22,0.0,6,6,0,1,0.0004061060630896,-16.08965315501241,-47.98624179015667,2.023809523809524,0.4290916030143262,0.5983606557377049,BAIXO
PORTEIRÃO,2026-06-22,0.6,0,6,0,1,0.002961620761914,-17.91222565304729,-50.164965023771295,3.433333333333333,0.4279836954579214,0.5942622950819673,BAIXO
GUAPÓ,2026-06-22,0.0,8,6,0,1,0.0013896211104268,-16.923914459668058,-49.58948320140861,2.5,0.427032707656159,0.5901639344262295,BAIXO
URUTAÍ,2026-06-22,0.0,7,6,0,1,0.001073596755877,-17.44233047699522,-48.19865040570893,2.357142857142857,0.42429700495903244,0.5860655737704918,BAIXO
TRINDADE,2026-06-22,0.0,1,6,0,1,0.0016598662360465,-16.650075769653657,-49.51836291274552,1.6708860759493671,0.42100349015250216,0.5819672131147541,BAIXO
TURVELÂNDIA,2026-06-22,0.4,0,6,0,1,0.0033884013154882,-17.8061094010701,-50.31150433875028,2.41025641025641,0.42013967161340215,0.5778688524590164,BAIXO
RUBIATABA,2026-06-22,0.0,5,6,0,1,0.0012448996770349,-15.197347826385103,-49.85541149603293,2.3846153846153846,0.4196636992140824,0.5737704918032787,BAIXO
ITARUMÃ,2026-06-22,3.1,0,6,0,1,0.0046421614884451,-18.86462245523424,-51.33580667861621,4.627118644067797,0.41736081291159816,0.569672131147541,BAIXO
SANTA FÉ DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0017765294323523,-15.695835336846852,-51.16880663261477,4.266666666666667,0.41535940324696413,0.5655737704918032,BAIXO
APARECIDA DE GOIÂNIA,2026-06-22,0.0,1,6,0,1,0.0013357197602349,-16.80602601231046,-49.24588428522596,1.7731958762886595,0.4143394007393257,0.5614754098360656,BAIXO
UIRAPURU,2026-06-22,0.0,6,6,0,1,0.0023568919152404,-14.1658704952681,-49.9660646641288,1.8823529411764703,0.41429755893619785,0.5573770491803278,BAIXO
HIDROLÂNDIA,2026-06-22,0.3,0,6,0,1,0.001757331691188,-17.00595303936355,-49.2631795818899,2.1594202898550723,0.4135085215102098,0.5532786885245902,BAIXO
DIVINÓPOLIS DE GOIÁS,2026-06-22,0.0,4,6,0,1,0.001997303455741,-13.286303429360114,-46.52383420100133,3.909090909090909,0.41059125576039074,0.5491803278688525,BAIXO
NOVA IGUAÇU DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.0017403490740043,-14.335840325249317,-49.31212409374217,2.3043478260869565,0.4061366642896826,0.5450819672131147,BAIXO
TROMBAS,2026-06-22,0.0,5,6,0,1,0.0034592852828639,-13.45565441683509,-48.69444724203579,1.818181818181818,0.4033956900531014,0.5409836065573771,BAIXO
MAMBAÍ,2026-06-22,0.0,5,6,0,1,0.005212186726091,-14.387997990140692,-46.051088000383096,5.1923076923076925,0.4027062443089,0.5368852459016393,BAIXO
FORMOSO,2026-06-22,0.0,5,6,0,1,0.0027740735982326,-13.7157591183698,-48.828383563721786,1.8333333333333333,0.4020642183819476,0.5327868852459017,BAIXO
RIALMA,2026-06-22,0.0,5,6,0,1,0.0012478531756755,-15.319958184167618,-49.53010326892392,1.5483870967741935,0.4002433942638551,0.5286885245901639,BAIXO
PALESTINA DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0016318079989603,-16.713753711842983,-51.42754199497641,2.933333333333333,0.3934147582412843,0.5245901639344263,BAIXO
ALEXÂNIA,2026-06-22,0.0,1,6,0,1,0.0011895215775226,-16.07491682926853,-48.49287370127031,1.9056603773584904,0.3913667861375602,0.5204918032786885,BAIXO
INDIARA,2026-06-22,0.3,0,6,0,1,0.0023591070392209,-17.22357364537349,-49.96111627583188,2.575,0.3870814838933622,0.5163934426229508,BAIXO
FAZENDA NOVA,2026-06-22,0.0,1,6,0,1,0.0038077981224609,-16.080235263157753,-50.93137671149489,2.647058823529412,0.3828279950654718,0.5122950819672131,BAIXO
VICENTINÓPOLIS,2026-06-22,0.2,0,6,0,1,0.0018865472567166,-17.717102371829977,-49.92046965643163,4.85,0.3798429171681528,0.5081967213114754,BAIXO
BOM JESUS DE GOIÁS,2026-06-22,1.4,0,6,0,1,0.0043556721203019,-18.192311694542585,-49.92073113922121,2.872727272727273,0.3758320909126181,0.5040983606557377,BAIXO
BRITÂNIA,2026-06-22,0.0,1,6,0,1,0.0024949679766909,-15.098256086081884,-51.20240394542521,1.631578947368421,0.3748376822751757,0.5,BAIXO
SÃO FRANCISCO DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.000774555018511,-15.930856959393246,-49.25922517675899,2.2580645161290325,0.37398764583999394,0.4959016393442623,BAIXO
IVOLÂNDIA,2026-06-22,0.0,1,6,0,1,0.0014804411936269,-16.679987246814406,-50.98325370232422,3.4878048780487805,0.36944868150294774,0.4918032786885246,BAIXO
ARENÓPOLIS,2026-06-22,0.0,1,6,0,1,0.0016960465943945,-16.361902054815086,-51.55715988814804,2.2413793103448274,0.3650672111729929,0.48770491803278687,BAIXO
QUIRINÓPOLIS,2026-06-22,1.6,0,6,0,1,0.0039104322002235,-18.344498864270253,-50.57761418506451,3.3095238095238093,0.3645630783045453,0.48360655737704916,BAIXO
MATRINCHÃ,2026-06-22,0.0,1,6,0,1,0.0013534407520788,-15.332925918372275,-50.75330754036656,3.5454545454545454,0.3644484409689405,0.47950819672131145,BAIXO
ITAPIRAPUÃ,2026-06-22,0.0,1,6,0,1,0.0013726384932431,-15.75718984044679,-50.7465760866374,2.4242424242424243,0.3641951373355081,0.47540983606557374,BAIXO
MOSSÂMEDES,2026-06-22,0.0,1,6,0,1,0.002096984034863,-16.138102134284225,-50.1950255261411,1.875,0.3628054713224572,0.4713114754098361,BAIXO
SIMOLÂNDIA,2026-06-22,0.0,5,6,0,1,0.0011799227069405,-14.434586326028946,-46.58882654789143,2.5789473684210527,0.35266889509429566,0.4672131147540984,BAIXO
CORUMBAÍBA,2026-06-22,0.3,0,6,0,1,0.0016332847482806,-18.048104715395148,-48.4749049622824,2.3191489361702127,0.3504102992706165,0.46311475409836067,BAIXO
GAMELEIRA DE GOIÁS,2026-06-22,0.0,6,6,0,1,0.0005648566150247,-16.393084698423134,-48.71174726623623,2.0303030303030303,0.3499058680324007,0.45901639344262296,BAIXO
CAMPOS VERDES,2026-06-22,0.0,5,6,0,1,0.0009022938347192,-14.200869051269477,-49.67078102066461,3.28,0.34863736288225855,0.45491803278688525,BAIXO
APORÉ,2026-06-22,1.8,0,6,0,1,0.0023280953034941,-18.7073526543005,-52.08304620766298,4.466666666666667,0.34517444808497094,0.45081967213114754,BAIXO
GUARINOS,2026-06-22,0.0,5,6,0,1,0.0012316089331519,-14.677563689499642,-49.737239130745,2.75,0.34486999927148193,0.44672131147540983,BAIXO
HIDROLINA,2026-06-22,0.0,5,6,0,1,0.0009628405568526,-14.78351237067298,-49.29993852784245,2.740740740740741,0.3406949816279032,0.4426229508196721,BAIXO
PILAR DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.0022653334573802,-14.563053642806697,-49.51029317946296,1.4210526315789471,0.3383998570352492,0.4385245901639344,BAIXO
DIORAMA,2026-06-22,0.0,1,6,0,1,0.0011001782436429,-16.22661972062711,-51.389931230721885,4.384615384615385,0.337714871110047,0.4344262295081967,BAIXO
GOIANÁPOLIS,2026-06-22,0.0,1,6,0,1,0.0013534407520788,-16.52798048733482,-49.09369703759325,1.7692307692307692,0.3317161236569463,0.430327868852459,BAIXO
IPORÁ,2026-06-22,0.0,1,6,0,1,0.0012958475285861,-16.39958999360689,-51.174760035598624,1.6444444444444444,0.33019284497987306,0.4262295081967213,BAIXO
INHUMAS,2026-06-22,0.3,0,6,0,1,0.0011282364807291,-16.318242778189063,-49.50186836687853,1.9130434782608696,0.3252996841232213,0.42213114754098363,BAIXO
BALIZA,2026-06-22,3.3,0,6,0,1,0.0094534107740676,-16.335498056525363,-52.47044379945877,2.369565217391304,0.3241209752338279,0.4180327868852459,BAIXO
ALTO HORIZONTE,2026-06-22,0.0,5,6,0,1,0.0009111543306412,-14.162393972965113,-49.45279801107309,2.4705882352941178,0.32210778472521645,0.4139344262295082,BAIXO
PONTALINA,2026-06-22,0.0,2,6,0,1,0.0014390922126578,-17.54112629308756,-49.56409835329973,1.3846153846153846,0.3164330295822651,0.4098360655737705,BAIXO
ESTRELA DO NORTE,2026-06-22,0.0,4,6,0,1,0.0006290952104589,-13.815008598965576,-49.04348551590312,3.269230769230769,0.31560028531181056,0.4057377049180328,BAIXO
SANTA CRUZ DE GOIÁS,2026-06-22,0.3,0,6,0,1,0.0013851908624659,-17.372324572144244,-48.58985156059331,2.351351351351352,0.3147023052260724,0.4016393442622951,BAIXO
PETROLINA DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0007716015198704,-16.11674724559263,-49.318512368591655,3.56,0.30619921494102936,0.3975409836065574,BAIXO
JANDAIA,2026-06-22,0.0,1,6,0,1,0.0011570330924755,-17.140823818775164,-50.18439081477384,3.55,0.3034016600535101,0.39344262295081966,BAIXO
MAURILÂNDIA,2026-06-22,0.8,0,6,0,1,0.0023303104274746,-18.03750092993941,-50.36063856125698,4.36,0.30275791278704395,0.38934426229508196,BAIXO
JAUPACI,2026-06-22,0.0,1,6,0,1,0.0010263407776266,-16.20973022325548,-51.05550430467066,4.142857142857143,0.30249672445919956,0.38524590163934425,BAIXO
URUANA,2026-06-22,0.0,1,6,0,1,0.0009901604192786,-15.537768557761284,-49.65225244233562,2.5294117647058822,0.3008257498817526,0.38114754098360654,BAIXO
CHAPADÃO DO CÉU,2026-06-22,3.0,0,6,0,1,0.0062939056032299,-18.41837474627293,-52.650980123044505,15.272727272727272,0.29476425521130295,0.3770491803278688,BAIXO
MONTIVIDIU,2026-06-22,0.3,0,6,0,1,0.0017492095699262,-17.302834146829042,-51.19610715003383,1.625,0.29271652493221273,0.3729508196721312,BAIXO
SANTO ANTÔNIO DA BARRA,2026-06-22,0.0,1,6,0,1,0.0012611439195585,-17.55961474151254,-50.63551540775774,3.2962962962962963,0.2899434764349081,0.36885245901639346,BAIXO
ABADIA DE GOIÁS,2026-06-22,0.0,6,6,0,1,0.0004105363110506,-16.78893560640398,-49.43279950787229,1.7179487179487178,0.28316122409933336,0.36475409836065575,BAIXO
CARMO DO RIO VERDE,2026-06-22,0.0,1,6,0,1,0.0007354211615224,-15.426910428711976,-49.742093983937615,2.5217391304347827,0.2743429651671268,0.36065573770491804,BAIXO
GOIANDIRA,2026-06-22,0.0,8,6,0,1,0.0006940721805532,-18.109377022796597,-48.1276924891904,1.5555555555555556,0.2727773794571861,0.35655737704918034,BAIXO
PANAMÁ,2026-06-22,0.2,0,6,0,1,0.0011511260951942,-18.199317807602675,-49.40058551258638,2.875,0.26502504906178936,0.3524590163934426,BAIXO
TEREZÓPOLIS DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0007612642746281,-16.451781768427683,-49.07980840150495,2.125,0.2649619340052855,0.3483606557377049,BAIXO
VIANÓPOLIS,2026-06-22,0.3,0,6,0,1,0.0007620026492882,-16.848283967930477,-48.46851922795139,2.1052631578947367,0.26416383169294516,0.3442622950819672,BAIXO
MAIRIPOTABA,2026-06-22,0.3,0,6,0,1,0.0006999791778345,-17.295161367113327,-49.44670063542476,3.347826086956522,0.25939013549522866,0.3401639344262295,BAIXO
CAÇU,2026-06-22,6.3,0,6,0,1,0.0017366572007035,-18.69115169498673,-51.169522816602274,4.6,0.24940088792599344,0.3360655737704918,BAIXO
IPIRANGA DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0008085202528785,-15.155239440421736,-49.6667347648474,1.8928571428571428,0.24640295252760486,0.3319672131147541,BAIXO
SANTA RITA DO ARAGUAIA,2026-06-22,1.5,0,6,0,1,0.0016871860984725,-17.30441364463477,-53.10068255768836,2.236842105263158,0.24370814256156034,0.32786885245901637,BAIXO
ITAJÁ,2026-06-22,4.2,0,6,0,1,0.0019995185797215,-19.086946202574843,-51.34562507108249,2.5384615384615383,0.24341109075559442,0.3237704918032787,BAIXO
NERÓPOLIS,2026-06-22,0.0,1,6,0,1,0.0010041895378217,-16.425056587028248,-49.17034091583095,1.8571428571428568,0.24125008610066742,0.319672131147541,BAIXO
CERES,2026-06-22,0.0,6,6,0,1,0.0003994606911482,-15.280732075215544,-49.628100932957885,2.357142857142857,0.24111836453768304,0.3155737704918033,BAIXO
